lon,lat,heat-flow (mW/m2),grid_index,dist_from_grid,VOLC_DIST,VOLC_DIST_W,LAND,CONTINENT,SV,PV,CTD,MOHO,SI,LAB,RHO_C,RHO_L,GEOID,FA,BG,DEM,EMAG2,EMAG2_CLASS,GLIM,REG,SV_SPEED,PV_SPEED
5.5,13.933,73.0,14595,21907.708845522782,521.5805354655447,0.0,1.0,2.0,0.030609226878265155,-0.0011993146466349137,35.66372392912085,37.843202017765606,-0.7886752079475206,110.61057239782315,2855.236340415243,3305.760441386051,20.16846278706738,-13.688751864516156,-52.334372596729764,344.0,34.8389778137207,0.08351124950690714,3.0,2.0,4.5263656139033746,8.123422510071006
5.92,5.51,45.0,12147,36867.623961942605,380.96174153694574,0.0,1.0,2.0,-0.027784388646369357,-0.0010826418748330134,34.11596652416563,31.282798959552668,-0.2322445291247961,86.74867345165778,2774.498451774387,3321.5748756798134,20.09247574514118,5.020233140710669,7.578848389363436,14.0,-40.62020492553711,-0.09671874396083956,1.0,3.0,4.269896132210947,8.124419646705363
6.4,4.85,45.0,12004,25448.12455212049,303.9079345341169,0.0,1.0,2.0,-0.03323289780222603,-0.0013836986592446398,36.79206026334245,30.46575427154085,0.37074621617225195,86.49184061938935,2781.2478271431337,3324.6767946648015,20.019577111972566,8.97080310834226,11.815164747562326,16.0,-50.54298782348633,-0.11898894785964387,1.0,5.0,4.246029989221532,8.122103454910597
7.25,18.633,68.0,16038,27397.543668097143,191.42083983678964,0.0,1.0,2.0,-0.00013145549633232067,-0.0004927532446649043,48.08295392829851,34.74657358591066,-0.38567402689360963,106.5393344108256,2852.6932599691463,3297.276620057268,24.777797322099488,-6.081579608597115,-57.4572396410394,427.0,-48.6401481628418,-0.114756567546979,5.0,3.0,4.3913937686303495,8.129301703529194
7.3,18.667,63.0,16038,25672.801590875133,191.42083983678964,0.0,1.0,2.0,-0.00013145549633232067,-0.0004927532446649043,48.08295392829851,34.74657358591066,-0.38567402689360963,106.5393344108256,2852.6932599691463,3297.276620057268,24.777797322099488,-6.081579608597115,-57.4572396410394,427.0,-48.6401481628418,-0.114756567546979,5.0,3.0,4.3913937686303495,8.129301703529194
7.3,18.667,65.0,16038,25672.801590875133,191.42083983678964,0.0,1.0,2.0,-0.00013145549633232067,-0.0004927532446649043,48.08295392829851,34.74657358591066,-0.38567402689360963,106.5393344108256,2852.6932599691463,3297.276620057268,24.777797322099488,-6.081579608597115,-57.4572396410394,427.0,-48.6401481628418,-0.114756567546979,5.0,3.0,4.3913937686303495,8.129301703529194
7.3,18.667,68.0,16038,25672.801590875133,191.42083983678964,0.0,1.0,2.0,-0.00013145549633232067,-0.0004927532446649043,48.08295392829851,34.74657358591066,-0.38567402689360963,106.5393344108256,2852.6932599691463,3297.276620057268,24.777797322099488,-6.081579608597115,-57.4572396410394,427.0,-48.6401481628418,-0.114756567546979,5.0,3.0,4.3913937686303495,8.129301703529194
7.75,17.25,61.0,15607,13919.867871210106,92.6892262693291,0.07310773730670905,1.0,2.0,0.0037954315888020056,-0.0012519149434984827,56.504333916529504,35.225811916057495,-0.24629718934156083,104.20292733681194,2854.9670828300195,3296.8222776252164,23.615348081248438,-0.6596999052615858,-61.829456585591615,503.0,12.169049263000488,0.029969031831025957,3.0,3.0,4.408609651652444,8.12318398524484
7.78,4.04,50.0,11863,27899.44374010018,137.54336070381396,0.0,1.0,2.0,-0.03621118396253298,-0.0028717421110358078,50.50095587754944,26.892683078113635,0.6806537163347348,89.15045498379256,2794.946345185598,3316.503740864485,19.412914997498643,19.717353864725,34.44362432895276,-22.0,-78.0325698852539,-0.1782143208974563,15.0,3.0,4.232899181458299,8.110087201605067
8.695,10.725,46.0,13737,10439.823030673026,149.5456378052638,0.0,1.0,2.0,-0.02141206888533166,-0.0039402858471429625,23.59799393413595,36.81912059393541,0.6294183077804878,82.17537911006647,2818.830038042391,3262.3502537337354,23.063670111829005,25.236975274924873,-54.45689624797538,874.0,-10.54115104675293,-0.02601162291549653,9.0,3.0,4.297832432010631,8.1011754880945
8.717,10.717,54.0,13737,11482.747863004028,149.5456378052638,0.0,1.0,2.0,-0.02141206888533166,-0.0039402858471429625,23.59799393413595,36.81912059393541,0.6294183077804878,82.17537911006647,2818.830038042391,3262.3502537337354,23.063670111829005,25.236975274924873,-54.45689624797538,874.0,-10.54115104675293,-0.02601162291549653,9.0,3.0,4.297832432010631,8.1011754880945
