index	CTD	SI	LAB	MOHO	SV	PV	GEOID	FA	DEM	BG	EMAG2_CLASS	RHO_L	RHO_C	VOLC_DIST_W	REG	GLIM	lon	lat	grid_index	heat-flow (mW/m2)
2778	27.187490980146105	0.7326852991854886	77.01853134165994	27.094958391754105	-0.0110134466047168	-0.0079051581102353	51.41246808180585	17.086879884034108	727.0	-52.286484940550366	-0.0698054163948064	3292.69568499153	2731.63987099236	0.0	4	5	5.85	44.125	934609	63.0
2779	34.11596652416563	-0.2322445291247961	86.74867345165778	31.282798959552668	-0.0277843886463693	-0.001082641874833	20.09247574514118	5.020233140710669	14.0	7.578848389363436	-0.0967187439608395	3321.574875679813	2774.498451774387	0.0	3	1	5.92	5.51	589202	45.0
2780	28.5738106413598	0.7833044521129394	90.67852872990716	30.52838822402284	-0.0121644585391847	-0.0099845698238896	47.95246281470395	17.180458643339	313.0	-15.501749881607196	-0.0977961684683415	3297.6354803810227	2760.108802648252	0.2792645276292481	3	6	6.076	49.755	984982	75.0
2781	28.132400971141525	0.5796055485211116	86.442518302145	29.83279739510704	0.0089725045760687	-0.0082939951345734	51.45976390948727	27.83238744077583	555.0	-83.68372610551027	-0.0997196750895719	3287.8366492012583	2732.4369723741365	0.0	3	6	6.167	45.867	950802	96.0
2782	28.12212965528548	0.6009169242722553	86.08902861018716	29.85343962471744	0.0051879281274852	-0.0081204505225482	51.75855211794649	37.20862159379886	1252.0	-85.82013038117577	0.0558694752194846	3288.0588316602416	2732.519856188783	0.0	3	6	6.217	45.8	949003	54.0
2783	31.01934880454217	0.4409938227523018	124.19893865463946	33.732820541170625	0.0189629116591833	-0.0077247865081396	43.17353111718029	4.685479779337098	7.0	-3.8015031316151218	-0.0737474002121777	3327.4301742124594	2805.843163507904	0.0	6	15	6.333	58.317	1062341	20.0
2784	31.01934880454217	0.4409938227523018	124.19893865463946	33.732820541170625	0.0189629116591833	-0.0077247865081396	43.17353111718029	4.685479779337098	7.0	-3.8015031316151218	-0.0737474002121777	3327.4301742124594	2805.843163507904	0.0	6	15	6.333	58.317	1062341	25.0
2785	31.01934880454217	0.4409938227523018	124.19893865463946	33.732820541170625	0.0189629116591833	-0.0077247865081396	43.17353111718029	4.685479779337098	7.0	-3.8015031316151218	-0.0737474002121777	3327.4301742124594	2805.843163507904	0.0	6	15	6.333	58.317	1062341	19.0
2786	36.79206026334245	0.3707462161722519	86.49184061938935	30.46575427154085	-0.033232897802226	-0.0013836986592446	20.019577111972566	8.97080310834226	16.0	11.815164747562326	-0.1189889478596438	3324.676794664801	2781.2478271431337	0.0	5	1	6.4	4.85	582008	45.0
2787	28.0351110038068	0.5214345820569427	87.3668274282524	30.43976875204561	0.0128892412481393	-0.0072134468656255	50.82710073504394	28.01931075692569	370.0	-69.90599781048299	0.1069417386205066	3287.378503711796	2735.5139517612383	0.0	3	1	6.467	46.433	956200	78.0
2788	28.10174287534973	0.5133666888448258	90.63079110651236	31.149114334093465	0.013209151775078	-0.0079640506877479	51.50425989005676	53.97725805810733	370.0	-79.1945055841302	0.0020546257992607	3287.242369441677	2734.636997450309	0.0	3	6	6.567	46.45	956201	64.0
2789	28.10174287534973	0.5133666888448258	90.63079110651236	31.149114334093465	0.013209151775078	-0.0079640506877479	51.50425989005676	53.97725805810733	370.0	-79.1945055841302	0.0020546257992607	3287.242369441677	2734.636997450309	0.0	3	6	6.617	46.45	956201	66.0
2790	27.899613062965628	0.5058572441993074	87.66409382705024	30.502236511109142	0.0129096219197358	-0.0070619344733668	50.907144121535794	35.541040003071984	598.0	-74.7207141707204	-0.0011056805192981	3287.396368145921	2733.713848789807	0.0	3	1	6.652	46.71	958000	104.0
2791	27.6614607533748	0.5015685068454664	87.75131650817089	30.400657039469905	0.0114609705389026	-0.0040277212487011	50.36949135327347	21.25768905897145	1128.0	-65.71019668670742	-0.0604185800116613	3287.5533717843787	2732.963091140015	0.0	3	1	6.698	46.982	959799	60.0
2792	27.330676043316384	0.5833604870622358	75.56512240832049	25.76252105268596	-0.010041792914126	-0.00575040423077	49.42918887649468	17.97995818737291	50.0	29.410256292835427	-0.0757366747755889	3296.980399412	2727.225492774955	0.0	4	15	6.833	43.467	929217	62.0
2793	27.61458448549312	0.4984126708829368	92.01100194351744	32.03305839730944	0.0115082874025338	-0.0058025435510095	50.68546027839503	23.681176636855007	422.0	-73.27865997055154	-0.0291144209129757	3287.372998941207	2729.111348466409	0.0	3	1	6.833	46.9	959800	65.0
2794	27.904878681016488	0.8122887362749476	89.10898390033205	29.653678292705976	-0.0168924071515615	-0.0120229321753659	48.3526193353093	17.254437714448123	326.0	-8.61493954785784	-0.2448317026648181	3299.754250059592	2751.8565569021684	0.9903540268112488	3	6	6.858	50.177	988584	60.0
2795	27.330676043316384	0.5833604870622358	75.56512240832049	25.76252105268596	-0.010041792914126	-0.00575040423077	49.42918887649468	17.97995818737291	50.0	29.410256292835427	-0.0757366747755889	3296.980399412	2727.225492774955	0.0	4	15	6.867	43.467	929217	66.0
2796	28.39528510242773	0.5216337811963674	91.00289655547424	32.80932598822956	0.0088567866435052	-0.0101953008164156	52.386131504318485	74.98694160200868	1602.0	-106.76632181859156	-0.0810359722044804	3288.0227966652683	2731.882408078189	0.0	3	6	6.867	45.75	949006	56.0
2797	28.39528510242773	0.5216337811963674	91.00289655547424	32.80932598822956	0.0088567866435052	-0.0101953008164156	52.386131504318485	74.98694160200868	1602.0	-106.76632181859156	-0.0810359722044804	3288.0227966652683	2731.882408078189	0.0	3	6	6.867	45.767	949006	53.0
2798	27.61458448549312	0.4984126708829368	92.01100194351744	32.03305839730944	0.0115082874025338	-0.0058025435510095	50.68546027839503	23.681176636855007	422.0	-73.27865997055154	-0.0291144209129757	3287.372998941207	2729.111348466409	0.0	3	1	6.9	46.95	959800	63.0
2799	27.678079991339857	0.8394970653902927	88.6634086332015	29.457083512905506	-0.0178368744792619	-0.0121303417337171	48.55693659997654	16.186035030733038	395.0	-8.453552192649525	-0.2432988487554573	3299.4400731161923	2750.6298881800235	0.9325597185154334	4	3	6.925	50.133	988585	66.0
2800	27.678079991339857	0.8394970653902927	88.6634086332015	29.457083512905506	-0.0178368744792619	-0.0121303417337171	48.55693659997654	16.186035030733038	395.0	-8.453552192649525	-0.2432988487554573	3299.4400731161923	2750.6298881800235	0.9325597185154334	4	3	6.925	50.133	988585	59.0
2801	28.280617707261765	0.9466582560669536	85.82472794408233	29.885268057448577	-0.0199793179794784	-0.0066856383861567	48.92322068669667	19.43061546858901	230.0	-16.91295971479874	0.0420270527527717	3292.897411983821	2746.3155335174524	0.0415344410490086	4	3	6.993	49.313	981389	68.0
2802	26.801409537873536	0.5380132834334146	93.33747795869502	32.54864291746844	0.0041168284483621	0.0006450851784519	50.227749814508	33.09122333254378	551.0	-52.60690110263828	0.4182653216892151	3287.733515440088	2732.108688942311	0.0	3	5	7.025	47.478	965198	109.0
2803	28.280617707261765	0.9466582560669536	85.82472794408233	29.885268057448577	-0.0199793179794784	-0.0066856383861567	48.92322068669667	19.43061546858901	230.0	-16.91295971479874	0.0420270527527717	3292.897411983821	2746.3155335174524	0.0563313745834834	4	3	7.067	49.333	981389	71.0
2804	28.280617707261765	0.9466582560669536	85.82472794408233	29.885268057448577	-0.0199793179794784	-0.0066856383861567	48.92322068669667	19.43061546858901	230.0	-16.91295971479874	0.0420270527527717	3292.897411983821	2746.3155335174524	0.0618156103240405	4	3	7.067	49.338	981389	66.0
2805	32.24473258142815	0.4691089414991679	121.7760864108801	34.14945652743813	0.0181441943724676	-0.0084222903942923	43.682855732077215	24.849159522886552	302.0	-16.331128803544146	0.0529187733560471	3323.093873951332	2796.748056558182	0.0	2	8	7.067	58.6	1064143	48.0
2806	26.88624435682826	0.501317933888144	92.0505113267662	32.01414025546246	0.0103441211748983	-0.0048918842127816	50.48095184188969	15.154670315237237	831.0	-68.52439924148945	0.0574976370615069	3287.3555035522163	2724.225715884488	0.0	3	5	7.078	47.022	961600	105.0
2807	28.280617707261765	0.9466582560669536	85.82472794408233	29.885268057448577	-0.0199793179794784	-0.0066856383861567	48.92322068669667	19.43061546858901	230.0	-16.91295971479874	0.0420270527527717	3292.897411983821	2746.3155335174524	0.0543645486509442	4	3	7.083	49.333	981389	53.0
2808	28.280617707261765	0.9466582560669536	85.82472794408233	29.885268057448577	-0.0199793179794784	-0.0066856383861567	48.92322068669667	19.43061546858901	230.0	-16.91295971479874	0.0420270527527717	3292.897411983821	2746.3155335174524	0.0543645486509442	4	3	7.083	49.333	981389	52.0
2809	26.314924398293748	0.5008612778968737	93.844120578536	32.93070737858464	0.0100601175893196	-0.0059537642888462	50.65394833732783	28.200876954090376	446.0	-69.82013075620279	0.1027731746030812	3287.1870308196285	2727.7054775539004	0.0	3	5	7.183	47.117	961601	49.0
2810	48.08295392829851	-0.3856740268936096	106.5393344108256	34.74657358591066	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	427.0	-57.4572396410394	-0.114756567546979	3297.276620057268	2852.6932599691463	0.0	3	5	7.25	18.633	706143	68.0
2811	27.658121493434194	0.8217909747806922	88.32113987176254	29.297175414687096	-0.0154956959984736	-0.0120166065496985	48.30376389335947	16.396375481287343	383.0	-7.485385184047439	-0.2087838626362954	3298.4624583177992	2750.655114925544	0.963039050939829	4	3	7.272	50.413	990385	75.0
2812	27.658121493434194	0.8217909747806922	88.32113987176254	29.297175414687096	-0.0154956959984736	-0.0120166065496985	48.30376389335947	16.396375481287343	383.0	-7.485385184047439	-0.2087838626362954	3298.4624583177992	2750.655114925544	0.963039050939829	4	3	7.272	50.413	990385	70.0
2813	48.08295392829851	-0.3856740268936096	106.5393344108256	34.74657358591066	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	427.0	-57.4572396410394	-0.114756567546979	3297.276620057268	2852.6932599691463	0.0	3	5	7.3	18.667	706143	63.0
2814	48.08295392829851	-0.3856740268936096	106.5393344108256	34.74657358591066	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	427.0	-57.4572396410394	-0.114756567546979	3297.276620057268	2852.6932599691463	0.0	3	5	7.3	18.667	706143	65.0
2815	48.08295392829851	-0.3856740268936096	106.5393344108256	34.74657358591066	-0.0001314554963323	-0.0004927532446649	24.777797322099488	-6.081579608597115	427.0	-57.4572396410394	-0.114756567546979	3297.276620057268	2852.6932599691463	0.0	3	5	7.3	18.667	706143	68.0
2816	28.488351502428326	0.4092949957344893	93.09520240713312	34.14153214645894	0.0123509831828428	-0.0092145130964849	52.1091978634197	65.22118888064111	2738.0	-113.059206421797	0.036985566922372	3285.201689610388	2728.8254991386766	0.0	3	8	7.4	45.727	949009	51.0
2817	26.214273843583342	0.5006354332679551	93.74873792943886	32.93194527402013	0.010125992558436	-0.0063395793342296	50.80477699834741	35.95417017969261	542.0	-81.16642613813225	0.3146910012976299	3286.8679156907183	2730.66576687744	0.0	3	5	7.432	47.092	961602	93.0
2818	27.275633556312066	0.8256130838771485	84.72388686908435	28.71614330924397	-0.0165230439876189	-0.0116925710354514	48.17439024421593	22.457504763396063	228.0	-1.7900657634995123	-0.0963203387833634	3298.8485562141345	2748.2602511095056	0.7687524515132672	4	6	7.518	50.57	992186	58.0
2819	25.986729397573605	0.644366762457218	88.11826775661574	31.33310207246681	-0.0030534494419833	0.0012752720798685	49.76629387329922	28.08532454448965	218.0	-39.16005726289104	0.1677520817268372	3289.0188206251723	2734.385242353685	0.0	3	9	7.638	47.86	968799	70.0
2820	25.640479593991724	0.5756497456074381	92.6183468397178	32.43384252041889	0.0040970296228986	-0.0025399720276077	50.188168178249526	28.56644578040149	478.0	-68.75839065800216	0.3434773133053476	3286.3525716095955	2733.7885975448808	0.0	3	1	7.715	47.532	965202	81.0
2821	25.640479593991724	0.5756497456074381	92.6183468397178	32.43384252041889	0.0040970296228986	-0.0025399720276077	50.188168178249526	28.56644578040149	478.0	-68.75839065800216	0.3434773133053476	3286.3525716095955	2733.7885975448808	0.0	3	1	7.718	47.512	965202	164.0
2822	26.42433551152124	0.447649202195725	94.08077968940088	32.921196483355345	0.0150126517064869	-0.0117074903182265	50.982800482144405	37.37178701780616	2878.0	-103.77877879604908	-0.3597903215496676	3283.2495277774105	2730.858237974151	0.0	3	8	7.722	46.42	956207	62.0
2823	56.504333916529504	-0.2462971893415608	104.20292733681194	35.225811916057495	0.003795431588802	-0.0012519149434984	23.61534808124844	-0.6596999052615858	503.0	-61.829456585591615	0.0299690318310259	3296.8222776252164	2854.9670828300195	0.073107737306709	3	3	7.75	17.25	693553	61.0
2824	50.50095587754944	0.6806537163347348	89.15045498379256	26.892683078113635	-0.0362111839625329	-0.0028717421110358	19.412914997498643	19.717353864725	-22.0	34.44362432895276	-0.1782143208974563	3316.503740864485	2794.946345185598	0.0	3	15	7.78	4.04	574819	50.0
2825	28.382847515857584	0.2018951251579846	93.50057710052982	35.454756469596745	0.0124767851331186	-0.0046309856888169	50.33777612597463	34.31430451002077	447.0	-104.8092570675575	-0.1448661112681966	3283.9773152256585	2730.557676125893	0.0	3	1	7.805	45.438	947212	30.0
2826	25.640479593991724	0.5756497456074381	92.6183468397178	32.43384252041889	0.0040970296228986	-0.0025399720276077	50.188168178249526	28.56644578040149	478.0	-68.75839065800216	0.3434773133053476	3286.3525716095955	2733.7885975448808	0.0	3	1	7.827	47.555	965202	74.0
2827	28.382847515857584	0.2018951251579846	93.50057710052982	35.454756469596745	0.0124767851331186	-0.0046309856888169	50.33777612597463	34.31430451002077	447.0	-104.8092570675575	-0.1448661112681966	3283.9773152256585	2730.557676125893	0.0	3	1	7.885	45.487	947212	27.0
2828	26.729376538242544	0.8145375582648698	85.38192137098972	29.999090616409536	-0.0129099154402769	-6.651561360420217e-05	49.39413931201079	23.47182405110082	382.0	-28.776424778184143	-0.016900356634686	3289.5634572192384	2731.479032118209	0.0	3	9	7.912	48.555	974198	92.0
2829	25.01049282985995	0.550314784535046	93.10370244758091	32.653609563340765	0.0072270042803876	-0.0053257317389818	50.184356317078574	20.634945283573725	603.0	-83.78585985961797	0.4899994550993005	3282.7990113645333	2732.803622814731	0.0	3	1	7.933	47.393	963404	96.0
2830	27.122423670155445	0.8242038588642653	81.04782565655509	28.093446760596947	-0.0154274999279552	-0.0110790194941727	48.038366479238015	33.30409913788352	516.0	3.0105031015921253	0.033168229176216	3298.0635364281857	2740.103910637491	0.4518592968823742	4	8	7.947	50.758	993987	58.0
2831	28.073962055242845	0.0546959544030411	92.99848382990182	35.09209848451852	0.0139845386435668	-0.0025312125381064	50.06232344140202	27.32454289742433	299.0	-104.28128079098396	-0.0333634610245487	3282.5015944719557	2736.079851992813	0.0	3	1	8.032	45.417	947213	26.0
2832	25.72058588038595	0.690802638247892	91.13209993311948	32.02776860852926	-0.003199393675484	-9.15570985240602e-05	50.12029912604984	42.57769769645357	1056.0	-31.008455094396453	0.186184192944005	3286.3257585704896	2733.211492208461	0.0	3	9	8.033	47.873	968801	58.0
